🌩注意事项,#genre#
徳彪的奇妙冒险,http://120.46.223.160:35455/douyu/9145648
芳芳说故事,http://120.46.223.160:35455/douyu/9401905
喝水少年孙十一,http://120.46.223.160:35455/douyu/9619048
香菜碎碎念鸭,http://120.46.223.160:35455/douyu/9663665
训练师十六,http://120.46.223.160:35455/douyu/9721338
戒喵中心,http://120.46.223.160:35455/douyu/8658212
撩电影8,http://120.46.223.160:35455/douyu/9351043
女汉子说电影,http://120.46.223.160:35455/douyu/9395966
三七电影V,http://120.46.223.160:35455/douyu/9457792
丛林工程师,http://120.46.223.160:35455/douyu/9804149
西施撩电影,http://120.46.223.160:35455/douyu/7532080
天JIANG,http://120.46.223.160:35455/douyu/9455480
小黑豹子啊,http://120.46.223.160:35455/douyu/9458184
每日好电影V,http://120.46.223.160:35455/douyu/9533302
鑫酱盘动漫,http://120.46.223.160:35455/douyu/9547575
老王追剧吧,http://120.46.223.160:35455/douyu/9937291
珞珞说电影,http://120.46.223.160:35455/douyu/3718888
压力洋哥,http://120.46.223.160:35455/douyu/5297259
a萌小翘臀,http://120.46.223.160:35455/douyu/7552568
大胡子魏,http://120.46.223.160:35455/douyu/8792763
婧公子,http://120.46.223.160:35455/douyu/9464182
爱星影视,http://120.46.223.160:35455/douyu/9476806
吟笑派,http://120.46.223.160:35455/douyu/2987100
血小板呐呐,http://120.46.223.160:35455/douyu/4285043
Michael说大片,http://120.46.223.160:35455/douyu/8841881
小丽说电影,http://120.46.223.160:35455/douyu/9368016
第七艺术坊,http://120.46.223.160:35455/douyu/9737022
趣评测李杰灵,http://120.46.223.160:35455/douyu/751316
5毒士,http://120.46.223.160:35455/douyu/9406600
三新动漫,http://120.46.223.160:35455/douyu/9548279
娱乐新番,http://120.46.223.160:35455/douyu/9564845
猫叔说电影,http://120.46.223.160:35455/douyu/9820039
宇哥讲电影,http://120.46.223.160:35455/douyu/2104744
小超讲电影,http://120.46.223.160:35455/douyu/3432645
鐵牛杰哥,http://120.46.223.160:35455/douyu/8815425
据说放映室,http://120.46.223.160:35455/douyu/8837964
逍遥自在白辰皓,http://120.46.223.160:35455/douyu/8859276
泽静,http://120.46.223.160:35455/douyu/9055742
天才霸总的狐崽崽,http://120.46.223.160:35455/douyu/10394922
爱玩客iVankr,http://120.46.223.160:35455/douyu/317409
凤起青云,http://120.46.223.160:35455/douyu/749124
RNDxc,http://120.46.223.160:35455/douyu/4585643
羽翼天使的挽歌,http://120.46.223.160:35455/douyu/9193179
吃草莓的果子狸V,http://120.46.223.160:35455/douyu/9382395
是忆昔啊,http://120.46.223.160:35455/douyu/9455518
沂沐啊,http://120.46.223.160:35455/douyu/9481137
光影故事汇,http://120.46.223.160:35455/douyu/9541423
纆緣老给给,http://120.46.223.160:35455/douyu/9543413
别闹了美越,http://120.46.223.160:35455/douyu/9548244
天堂电影1895,http://120.46.223.160:35455/douyu/9573592
小浅说电影,http://120.46.223.160:35455/douyu/9665834
shhher,http://120.46.223.160:35455/douyu/8733680
农村幺妹儿,http://120.46.223.160:35455/douyu/9344884
萨摩耶王小羊,http://120.46.223.160:35455/douyu/9559063
yaoyao说,http://120.46.223.160:35455/douyu/884073
蓝格雷,http://120.46.223.160:35455/douyu/5124602
枫泽雨畔,http://120.46.223.160:35455/douyu/5279518
酋知鱼,http://120.46.223.160:35455/douyu/5408225
不会骑马的健身少年,http://120.46.223.160:35455/douyu/8862198
电影幕后喵,http://120.46.223.160:35455/douyu/8884074
JG影视解说,http://120.46.223.160:35455/douyu/9391277
金渐层沈同学,http://120.46.223.160:35455/douyu/9516467
戴萌兔,http://120.46.223.160:35455/douyu/9522315
李李李蚊香,http://120.46.223.160:35455/douyu/4786399
人类早期驯服,http://120.46.223.160:35455/douyu/8892864
漠漠fumiyo,http://120.46.223.160:35455/douyu/8911070
女王泡面V,http://120.46.223.160:35455/douyu/9369937
王坑坑聊电影,http://120.46.223.160:35455/douyu/9402110
晓晓说电影,http://120.46.223.160:35455/douyu/9430717
酉晨君,http://120.46.223.160:35455/douyu/9484541
大帅比陈雅楠,http://120.46.223.160:35455/douyu/9718700
海王尼加拉,http://120.46.223.160:35455/douyu/10039005
虾米大模王,http://120.46.223.160:35455/douyu/102114
狂野的种马小说家,http://120.46.223.160:35455/douyu/8849703
竹内亮导演,http://120.46.223.160:35455/douyu/8933612
KBShinya,http://120.46.223.160:35455/douyu/8970851
卡皮君本人,http://120.46.223.160:35455/douyu/9050486
内蒙卡秋,http://120.46.223.160:35455/douyu/9067858
小爱看大片,http://120.46.223.160:35455/douyu/9312805
火柴人HyunsDojo,http://120.46.223.160:35455/douyu/9430394
潜伏sc,http://120.46.223.160:35455/douyu/9458345
香兰爱影视,http://120.46.223.160:35455/douyu/9487090
咸车,http://120.46.223.160:35455/douyu/9498554
然续续,http://120.46.223.160:35455/douyu/9609171
童乐说电影,http://120.46.223.160:35455/douyu/9660704
脑袋大1937,http://120.46.223.160:35455/douyu/7655471
张晓斌21602,http://120.46.223.160:35455/douyu/4860588
动漫唯美風,http://120.46.223.160:35455/douyu/8912038

YY电影轮播,#genre#
YY周星驰,http://120.46.223.160:8081/flv/1354658049
YY周润发,http://120.46.223.160:8081/flv/1354889044
YY洪金宝,http://120.46.223.160:8081/flv/1354924839
YY张国荣,http://120.46.223.160:8081/flv/1354930961
YY成龙,http://120.46.223.160:8081/flv/1459869766
成龙经典,http://120.46.223.160:8081/flv/34460526
YY李连杰,http://120.46.223.160:8081/flv/74613175
YY林正英1,http://120.46.223.160:8081/flv/1351505899
YY林正英3,http://120.46.223.160:8081/flv/1462895099
YY僵尸港片,http://120.46.223.160:8081/flv/1382780025
YY春晚小品,http://120.46.223.160:8081/flv/1382745111
举起手来,http://120.46.223.160:8081/flv/1382736877
经典港片,http://120.46.223.160:8081/flv/344652
X战警系列,http://120.46.223.160:8081/flv/1382735585
YY绝版电影,http://120.46.223.160:8081/flv/1455988450
YY电影台01,http://120.46.223.160:8081/flv/1382749892
YY电影台02,http://120.46.223.160:8081/flv/1382735573
YY电影台03,http://120.46.223.160:8081/flv/24921161
YY电影台04,http://120.46.223.160:8081/flv/1382736803
YY电影台05,http://120.46.223.160:8081/flv/1354930924
YY电影台06,http://120.46.223.160:8081/flv/1382745095
YY电影台07,http://120.46.223.160:8081/flv/1355171357
YY电影台08,http://120.46.223.160:8081/flv/24066336
YY电影台09,http://120.46.223.160:8081/flv/1354143966
港片动作电影,http://120.46.223.160:8081/flv/1461037999
国内动作电影,http://120.46.223.160:8081/flv/1382745176
国内动作片,http://120.46.223.160:8081/flv/1382735561
动作电影,http://120.46.223.160:8081/flv/1354936168
动作大片,http://120.46.223.160:8081/flv/1354930887
国内动作大片,http://120.46.223.160:8081/flv/1382749917
电影05,http://120.46.223.160:8081/flv/1354888739
电影06,http://120.46.223.160:8081/flv/1382749940
国产动作电影,http://120.46.223.160:8081/flv/1382736858
国内科幻电影,http://120.46.223.160:8081/flv/1354932444
国产大片电影,http://120.46.223.160:8081/flv/1354926655
YY電影輪播,http://120.46.223.160:8081/flv/1353059120
国外动作大片,http://120.46.223.160:8081/flv/1382735540
国内科幻,http://120.46.223.160:8081/flv/1354936170
机场超燃警匪片,http://120.46.223.160:8081/flv/1382735576
华子系列,http://120.46.223.160:8081/flv/1354888726
国内科幻片来袭,http://120.46.223.160:8081/flv/1354930821
香港动作大片,http://120.46.223.160:8081/flv/1382736816
国产喜剧大片,http://120.46.223.160:8081/flv/1382745113
国内科幻电影集合,http://120.46.223.160:8081/flv/1354936221
国外科幻片,http://120.46.223.160:8081/flv/1382735585

YY  电视剧,#genre#
寻秦记,http://120.46.223.160:8081/flv/1382749900
西游记后传,http://120.46.223.160:8081/flv/1382736846
回家的诱惑,http://120.46.223.160:8081/flv/1354658048
新白娘子传奇,http://120.46.223.160:8081/flv/634132
家族荣耀,http://120.46.223.160:8081/flv/1382745103
TVB港剧,http://120.46.223.160:8081/flv/17909
少年四大名捕,http://120.46.223.160:8081/flv/1354936203
溏心风暴之家好月圆,http://120.46.223.160:8081/flv/1354888747
巾帼枭雄之义海豪情,http://120.46.223.160:8081/flv/1382736859
法证先锋,http://120.46.223.160:8081/flv/1354930939
法证先锋2,http://120.46.223.160:8081/flv/1382851597
法证先锋3,http://120.46.223.160:8081/flv/1382736802
法证先锋5,http://120.46.223.160:8081/flv/1382851599
鉴证实录,http://120.46.223.160:8081/flv/500845
读心神探,http://120.46.223.160:8081/flv/1382736875
仙剑奇侠传,http://120.46.223.160:8081/flv/1382749903
金装四大才子,http://120.46.223.160:8081/flv/1354926600
宫心计,http://120.46.223.160:8081/flv/1354932429
宫心计,http://120.46.223.160:8081/flv/1354933540
宫锁珠帘,http://120.46.223.160:8081/flv/1354926666
公主嫁到,http://120.46.223.160:8081/flv/1382736915
名媛望族,http://120.46.223.160:8081/flv/1354932431
欢天喜地七仙女,http://120.46.223.160:8081/flv/1382735553
仙剑奇侠传,http://120.46.223.160:8081/flv/1382749903
正阳门下,http://120.46.223.160:8081/flv/1354931580
上海滩,http://120.46.223.160:8081/flv/1382745184
大时代,http://120.46.223.160:8081/flv/1354930891
飞虎之潜行极战,http://120.46.223.160:8081/flv/1354932420
宝莲灯前传,http://120.46.223.160:8081/flv/1354931631
我和僵尸有个约会,http://120.46.223.160:8081/flv/633581
神医喜来乐,http://120.46.223.160:8081/flv/1382714119
射雕英雄传83版,http://120.46.223.160:8081/flv/618597
射雕英雄传83版,http://120.46.223.160:8081/flv/1354210357
天龙八部,http://120.46.223.160:8081/flv/1351814644
天龙八部2,http://120.46.223.160:8081/flv/68260522
神雕侠侣,http://120.46.223.160:8081/flv/1351762426
鹿鼎记,http://120.46.223.160:8081/flv/28265277
鹿鼎记陈小春版,http://120.46.223.160:8081/flv/1382704650
笑傲江湖,http://120.46.223.160:8081/flv/1354282410
封神榜,http://120.46.223.160:8081/flv/1353426319
济公游记,http://120.46.223.160:8081/flv/1355265814
渴望,http://120.46.223.160:8081/flv/1354930963
金婚,http://120.46.223.160:8081/flv/1382828768
情满四合院,http://120.46.223.160:8081/flv/1382735541
我的前半生,http://120.46.223.160:8081/flv/1382735564
我的体育老师,http://120.46.223.160:8081/flv/1382745169
少年歌行,http://120.46.223.160:8081/flv/1354806550
伪装者,http://120.46.223.160:8081/flv/1354936244
伪装者,http://120.46.223.160:8081/flv/1354936244
伪装者,http://120.46.223.160:8081/flv/1354936244
二炮手,http://120.46.223.160:8081/flv/1354930964
风筝,http://120.46.223.160:8081/flv/1354931585
宰相刘罗锅,http://120.46.223.160:8081/flv/1382745191
少年包青天,http://120.46.223.160:8081/flv/38498680
红楼梦,http://120.46.223.160:8081/flv/1382745084
我爱我家,http://120.46.223.160:8081/flv/1382735557
小兵张嘎,http://120.46.223.160:8081/flv/1354930225
打狗棍,http://120.46.223.160:8081/flv/39736069
勇敢的心,http://120.46.223.160:8081/flv/1354744544
战火中的故事,http://120.46.223.160:8081/flv/1382735625
火凤凰之战狼七,http://120.46.223.160:8081/flv/1463088777
天下第一,http://120.46.223.160:8081/flv/1354780649
流金岁月,http://120.46.223.160:8081/flv/1382749906
大明王朝,http://120.46.223.160:8081/flv/1382736879
生逢灿烂的日子,http://120.46.223.160:8081/flv/1382745085
炊事班的故事II,http://120.46.223.160:8081/flv/1382851579
少年包青天三部曲,http://120.46.223.160:8081/flv/1356338181
火蓝刀锋,http://120.46.223.160:8081/flv/1382737892
盗墓笔记,http://120.46.223.160:8081/flv/1356373644
短剧轮播,http://120.46.223.160:8081/flv/1382881708
鹊刀门,http://120.46.223.160:8081/flv/1355344777
宰相刘罗锅,http://120.46.223.160:8081/flv/1382745191
神医喜来乐,http://120.46.223.160:8081/flv/1382714119
少年包青天,http://120.46.223.160:8081/flv/38498680
武林外传,http://120.46.223.160:8081/flv/1355652820
火凤凰,http://120.46.223.160:8081/flv/1463088777
战狼2,http://120.46.223.160:8081/flv/1354784284

以下是歪歪轮播,http://120.46.223.160:8081/flv/1355112116
举起手来-惊险抗日,http://120.46.223.160:8081/flv/1382736877
武林外传,http://120.46.223.160:8081/flv/1355652820
喨p亮剑,http://120.46.223.160:8081/flv/1355076627
铁齿铜牙纪晓岚,http://120.46.223.160:8081/flv/1354143978
绝版电影 港片女鬼,http://120.46.223.160:8081/flv/1455988450
【新三国】萌儿陪看,http://120.46.223.160:8081/flv/29216766
经典鬼片3000部,http://120.46.223.160:8081/flv/29460894
勇敢的心 ~24经典好剧,http://120.46.223.160:8081/flv/1354744544
林正英-经典电影,http://120.46.223.160:8081/flv/34229877
【鹿鼎记】金庸经典,http://120.46.223.160:8081/flv/28265277
港片 喜剧 动作,http://120.46.223.160:8081/flv/1355480591
隋唐英雄传,http://120.46.223.160:8081/flv/1352475619
纪晓岚,http://120.46.223.160:8081/flv/1352227227
少年包青天,http://120.46.223.160:8081/flv/1356043677
天龙八部,http://120.46.223.160:8081/flv/1351814644
武林外传 超清,http://120.46.223.160:8081/flv/21092633
【狂飙2老默】首播,http://120.46.223.160:8081/flv/1354790484
【周星驰】搞笑电影,http://120.46.223.160:8081/flv/38670875
弹幕天团 下饭神剧,http://120.46.223.160:8081/flv/23512910
【战狼3吴京】独播,http://120.46.223.160:8081/flv/37999586
雪中悍刀行,http://120.46.223.160:8081/flv/1462996362
绝版电影 港片女鬼,http://120.46.223.160:8081/flv/1461579859
康熙微服私访记,http://120.46.223.160:8081/flv/1352811698
超喜剧地下交通站男神贾贵,http://120.46.223.160:8081/flv/1353428972
111,http://120.46.223.160:8081/flv/1382571192
李连杰功夫 经典武侠,http://120.46.223.160:8081/flv/74613175
神雕侠侣,http://120.46.223.160:8081/flv/1351762426
鹿鼎记-周星驰版,http://120.46.223.160:8081/flv/1354658049
火蓝刀锋,http://120.46.223.160:8081/flv/1382737892
打狗棍  4K超清,http://120.46.223.160:8081/flv/39736069
经典港片动作搞笑,http://120.46.223.160:8081/flv/1459869766
我和僵尸有个约会,http://120.46.223.160:8081/flv/1354143966
纪晓岚,http://120.46.223.160:8081/flv/1382781415
情满四合院-高分电视剧,http://120.46.223.160:8081/flv/1382735541
赵本山《超清版》,http://120.46.223.160:8081/flv/1382683959
正阳门下,http://120.46.223.160:8081/flv/1382851588
古惑仔,http://120.46.223.160:8081/flv/1458015189
动漫,http://120.46.223.160:8081/flv/1382747970
【盗暮笔记】24h,http://120.46.223.160:8081/flv/1382702247
德爷单挑荒野,http://120.46.223.160:8081/flv/27772604
封神榜,http://120.46.223.160:8081/flv/1353426319
港片电影,http://120.46.223.160:8081/flv/1459801818
国产爆剧-狂飙,http://120.46.223.160:8081/flv/1354936131
进来 陪你看动漫,http://120.46.223.160:8081/flv/1352866135
知否知否应是绿肥红瘦,http://120.46.223.160:8081/flv/21881901
赌神 港片 喜剧,http://120.46.223.160:8081/flv/1355112116
鹿鼎记-高清全集,http://120.46.223.160:8081/flv/1382704650
开炮！开炮！开炮！,http://120.46.223.160:8081/flv/1507704566
恐怖电影,http://120.46.223.160:8081/flv/24066336
欢乐集结号-每天笑不停,http://120.46.223.160:8081/flv/1382741642
燕双鹰,http://120.46.223.160:8081/flv/1352227153
鹊刀门,http://120.46.223.160:8081/flv/1355344777
24小时陪你看,http://120.46.223.160:8081/flv/1331686180
宰相刘罗锅,http://120.46.223.160:8081/flv/1353892468
豪哥带我们发财,http://120.46.223.160:8081/flv/23402146
24H地下交通站全,http://120.46.223.160:8081/flv/37880083
地下交通站,http://120.46.223.160:8081/flv/1382736795
赵本山《蓝光版》,http://120.46.223.160:8081/flv/32160832
父母爱情,http://120.46.223.160:8081/flv/1354926650
【经典港片】佟瑶,http://120.46.223.160:8081/flv/23531261
狂飙,http://120.46.223.160:8081/flv/1355142167
丫头动漫 斗罗斗破,http://120.46.223.160:8081/flv/1458722520
火凤凰之战狼七,http://120.46.223.160:8081/flv/1463088777
【战狼4】吴京老师,http://120.46.223.160:8081/flv/1354784284
狂飙,http://120.46.223.160:8081/flv/1382754187
【港片】赌片 动作,http://120.46.223.160:8081/flv/24921161
喨剑电视剧,http://120.46.223.160:8081/flv/1453810838
83射雕英雄传,http://120.46.223.160:8081/flv/1354210357
五号特工组,http://120.46.223.160:8081/flv/1414967772
雯子：港剧TVB,http://120.46.223.160:8081/flv/1456829119
老妖恐鬼片,http://120.46.223.160:8081/flv/1354952229
神医喜来乐,http://120.46.223.160:8081/flv/1382714119
绝版鬼片,http://120.46.223.160:8081/flv/1460889796
狄仁杰,http://120.46.223.160:8081/flv/1351755386
新白娘子传奇,http://120.46.223.160:8081/flv/1354490667
林正英 僵尸 鬼片,http://120.46.223.160:8081/flv/1351505899
【破案 悬疑 港剧】,http://120.46.223.160:8081/flv/1382800083
燕双鹰,http://120.46.223.160:8081/flv/1354143942
神探狄仁杰,http://120.46.223.160:8081/flv/38338029
【新三国】蓝光版,http://120.46.223.160:8081/flv/1382705738
【成龙经典】动作,http://120.46.223.160:8081/flv/34460526
济公,http://120.46.223.160:8081/flv/1355265814
动漫,http://120.46.223.160:8081/flv/23993334
【战狼3吴京】首播,http://120.46.223.160:8081/flv/1456668939
破案港剧,http://120.46.223.160:8081/flv/1350670730
动漫,http://120.46.223.160:8081/flv/26664495
大家车言论,http://120.46.223.160:8081/flv/1382570702
动漫,http://120.46.223.160:8081/flv/25055036
燕双鹰专场,http://120.46.223.160:8081/flv/23026835
绝版鬼片港片贼好看,http://120.46.223.160:8081/flv/1454732419
动漫,http://120.46.223.160:8081/flv/22777075
